student_id,item_id,question_type,scale_name,axis_tag,analysis_group,raw_score,score_rc,response_ms,response_time_sec,reverse_item,min_score,max_score,weight,current_level_grade,current_math_percentile,answered_at
8b164291-a95f-4a57-81c5-0973d40c3341,ee99a89f-1362-4bfc-8535-6946b6a6b496,scale,scale_ee99a89f,efficacy,core_scale,4.0,4.0,2856.0,2.856,N,1.0,10.0,1.0,2,,2026-02-02 01:19:21.603497+00:00
8b164291-a95f-4a57-81c5-0973d40c3341,f2646d02-b8a0-4e05-8dcb-8c66baaa4027,scale,scale_f2646d02,efficacy,core_scale,7.0,7.0,8673.0,8.673,N,1.0,10.0,1.0,2,,2026-02-02 01:19:39.729766+00:00
8b164291-a95f-4a57-81c5-0973d40c3341,f30ab7e5-e4f3-43f7-b4d6-205eab67d1da,scale,scale_f30ab7e5,growth_mindset,core_scale,4.0,7.0,5655.0,5.655,Y,1.0,10.0,1.0,2,,2026-02-02 01:18:11.454096+00:00
8b164291-a95f-4a57-81c5-0973d40c3341,f441e53b-223e-446a-bd68-83c52a739bb3,scale,scale_f441e53b,efficacy,core_scale,6.0,6.0,2928.0,2.928,N,1.0,10.0,1.0,2,,2026-02-02 01:19:54.673734+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,039091ed-0d7b-4e55-9d29-4e05f1b3b9d2,scale,scale_039091ed,anxiety,core_scale,6.0,5.0,4028.0,4.028,Y,1.0,10.0,1.0,3,,2026-01-31 06:47:36.714605+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,0975ef15-3056-4dbf-a4cc-7bc50b391c9b,scale,scale_0975ef15,efficacy,core_scale,9.0,9.0,7859.0,7.859,N,1.0,10.0,1.0,3,,2026-01-31 06:48:20.269350+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,1c6546cb-979e-44d0-b257-1cbf86a17b9c,scale,scale_1c6546cb,efficacy,core_scale,7.0,7.0,6438.0,6.438,N,1.0,10.0,1.0,3,,2026-01-31 06:46:18.206929+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,22100387-9306-4eb0-aadc-2e835e040462,scale,scale_22100387,efficacy,core_scale,6.0,6.0,5166.0,5.166,N,1.0,10.0,1.0,3,,2026-01-31 06:48:54.720814+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,25079046-d422-40c6-9e41-e62d8cc6f82f,scale,scale_25079046,efficacy,core_scale,8.0,8.0,3922.0,3.922,N,1.0,10.0,1.0,3,,2026-01-31 06:48:04.046543+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,270401a4-823e-4aa7-ad8e-15354d395684,scale,scale_270401a4,efficacy,core_scale,4.0,4.0,4081.0,4.081,N,1.0,10.0,1.0,3,,2026-01-31 06:48:58.989659+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,28974e26-cb80-4db5-870a-b3dfeabf58c9,scale,scale_28974e26,efficacy,core_scale,8.0,3.0,3454.0,3.454,Y,1.0,10.0,1.0,3,,2026-01-31 06:47:32.598554+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,3b84269c-8975-40b2-a9e5-ccc99f3006e3,scale,scale_3b84269c,efficacy,core_scale,6.0,5.0,6616.0,6.616,Y,1.0,10.0,1.0,3,,2026-01-31 06:47:50.356703+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,3e0773f0-81dc-4807-b04b-74eda65090e2,scale,scale_3e0773f0,efficacy,core_scale,8.0,8.0,2386.0,2.386,N,1.0,10.0,1.0,3,,2026-01-31 06:46:45.158919+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,409e0aff-0db4-45f9-ad76-0ed5856589ea,scale,scale_409e0aff,efficacy,core_scale,9.0,9.0,8797.0,8.797,N,1.0,10.0,1.0,3,,2026-01-31 06:46:27.157140+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,586d16f6-be5e-43a8-8739-862118457042,scale,scale_586d16f6,efficacy,core_scale,5.0,5.0,5360.0,5.36,N,1.0,10.0,1.0,3,,2026-01-31 06:46:32.712552+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,5f93db2e-a862-4382-9c0e-58153137a67a,scale,scale_5f93db2e,efficacy,core_scale,8.0,8.0,5204.0,5.204,N,1.0,10.0,1.0,3,,2026-01-31 06:48:49.397824+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,693afd33-f3d4-4d3d-bf2d-220383f41d53,scale,scale_693afd33,efficacy,core_scale,5.0,6.0,4158.0,4.158,Y,1.0,10.0,1.0,3,,2026-01-31 06:49:25.898854+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,778ab9c4-a45c-4199-a7e2-8db73a800397,scale,scale_778ab9c4,efficacy,core_scale,7.0,7.0,8777.0,8.777,N,1.0,10.0,1.0,3,,2026-01-31 06:46:11.628948+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,8b76f724-ab48-40e8-92ce-883e5b5bb642,scale,scale_8b76f724,efficacy,core_scale,4.0,4.0,3787.0,3.787,N,1.0,10.0,1.0,3,,2026-01-31 06:47:29.040199+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,8ee73918-7964-4d0e-8ca3-aa60a74bebdf,scale,scale_8ee73918,efficacy,core_scale,5.0,6.0,4400.0,4.4,Y,1.0,10.0,1.0,3,,2026-01-31 06:49:07.025997+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,97f11d1b-b881-41a5-851a-a611a61ac06e,scale,scale_97f11d1b,efficacy,core_scale,4.0,7.0,8554.0,8.554,Y,1.0,10.0,1.0,3,,2026-01-31 06:49:21.677832+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,a0f8bba6-01b0-4834-9d01-e55fa30bb850,scale,scale_a0f8bba6,efficacy,core_scale,5.0,5.0,5844.0,5.844,N,1.0,10.0,1.0,3,,2026-01-31 06:47:25.154183+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,a64224be-2b3e-4a16-ab9e-512b9d40fb33,scale,scale_a64224be,efficacy,core_scale,7.0,7.0,3223.0,3.223,N,1.0,10.0,1.0,3,,2026-01-31 06:47:43.617194+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,a66cf223-b94a-472a-a7d8-c5d5a57f4ba8,scale,scale_a66cf223,efficacy,core_scale,8.0,8.0,4537.0,4.537,N,1.0,10.0,1.0,3,,2026-01-31 06:48:00.029291+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,ae21071b-8af5-4f2e-91fd-a2e309e049e6,scale,scale_ae21071b,growth_mindset,core_scale,7.0,7.0,6118.0,6.118,N,1.0,10.0,1.0,3,,2026-01-31 06:48:44.082896+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,b8bd0a10-8382-471e-9728-aa2b8ef9434d,text,나는 모르는 문제를 평균 00분까지는 고민해보고 넘긴다. (단위 : 분),,supplementary_numeric,5.0,5.0,33474.0,33.474,N,1.0,10.0,1.0,3,,2026-01-31 06:47:19.200831+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,c33c95a7-e6f7-4f6e-8d3a-bd2eab138a08,scale,scale_c33c95a7,efficacy,core_scale,7.0,4.0,3700.0,3.7,Y,1.0,10.0,1.0,3,,2026-01-31 06:48:12.315674+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,c952553e-f79c-401e-9d11-0b44c35e4655,text,모르는 문제를 최대 00분까지 고민해서 풀어본 적이 있다. (단위 : 분),,supplementary_numeric,20.0,20.0,17473.0,17.473,N,1.0,10.0,1.0,3,,2026-01-31 06:48:37.853596+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,e7bfe56b-2a4c-4737-a1d3-9d44ce98d011,scale,scale_e7bfe56b,efficacy,core_scale,5.0,5.0,3476.0,3.476,N,1.0,10.0,1.0,3,,2026-01-31 06:49:02.553541+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,ec6e556e-e137-4f52-9836-ea5512c2aa66,scale,scale_ec6e556e,efficacy,core_scale,7.0,7.0,5924.0,5.924,N,1.0,10.0,1.0,3,,2026-01-31 06:49:13.065654+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,ed872416-aac9-46f2-8dc0-61a8e7a8b580,scale,scale_ed872416,efficacy,core_scale,3.0,3.0,12823.0,12.823,N,1.0,10.0,1.0,3,,2026-01-31 06:45:54.021978+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,ee99a89f-1362-4bfc-8535-6946b6a6b496,scale,scale_ee99a89f,efficacy,core_scale,6.0,6.0,3421.0,3.421,N,1.0,10.0,1.0,3,,2026-01-31 06:47:40.275575+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,f2646d02-b8a0-4e05-8dcb-8c66baaa4027,scale,scale_f2646d02,efficacy,core_scale,7.0,7.0,4816.0,4.816,N,1.0,10.0,1.0,3,,2026-01-31 06:47:55.418576+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,f30ab7e5-e4f3-43f7-b4d6-205eab67d1da,scale,scale_f30ab7e5,growth_mindset,core_scale,4.0,7.0,8576.0,8.576,Y,1.0,10.0,1.0,3,,2026-01-31 06:46:02.675571+00:00
91c747f9-3638-4b51-aa58-cda21087fe9e,f441e53b-223e-446a-bd68-83c52a739bb3,scale,scale_f441e53b,efficacy,core_scale,4.0,4.0,4285.0,4.285,N,1.0,10.0,1.0,3,,2026-01-31 06:48:08.524987+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,039091ed-0d7b-4e55-9d29-4e05f1b3b9d2,scale,scale_039091ed,anxiety,core_scale,7.0,4.0,11013.0,11.013,Y,1.0,10.0,1.0,4,,2026-01-31 06:17:05.118352+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,0975ef15-3056-4dbf-a4cc-7bc50b391c9b,scale,scale_0975ef15,efficacy,core_scale,7.0,7.0,1038.0,1.038,N,1.0,10.0,1.0,4,,2026-01-31 06:19:22.055836+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,1c6546cb-979e-44d0-b257-1cbf86a17b9c,scale,scale_1c6546cb,efficacy,core_scale,8.0,8.0,8683.0,8.683,N,1.0,10.0,1.0,4,,2026-01-31 06:15:10.375962+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,22100387-9306-4eb0-aadc-2e835e040462,scale,scale_22100387,efficacy,core_scale,5.0,5.0,8595.0,8.595,N,1.0,10.0,1.0,4,,2026-01-31 06:19:51.502639+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,25079046-d422-40c6-9e41-e62d8cc6f82f,scale,scale_25079046,efficacy,core_scale,8.0,8.0,12748.0,12.748,N,1.0,10.0,1.0,4,,2026-01-31 06:17:59.913564+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,270401a4-823e-4aa7-ad8e-15354d395684,scale,scale_270401a4,efficacy,core_scale,3.0,3.0,6194.0,6.194,N,1.0,10.0,1.0,4,,2026-01-31 06:19:57.766969+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,28974e26-cb80-4db5-870a-b3dfeabf58c9,scale,scale_28974e26,efficacy,core_scale,6.0,5.0,3184.0,3.184,Y,1.0,10.0,1.0,4,,2026-01-31 06:16:54.000105+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,3b84269c-8975-40b2-a9e5-ccc99f3006e3,scale,scale_3b84269c,efficacy,core_scale,8.0,3.0,8325.0,8.325,Y,1.0,10.0,1.0,4,,2026-01-31 06:17:29.736006+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,3e0773f0-81dc-4807-b04b-74eda65090e2,scale,scale_3e0773f0,efficacy,core_scale,6.0,6.0,4858.0,4.858,N,1.0,10.0,1.0,4,,2026-01-31 06:16:12.092463+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,409e0aff-0db4-45f9-ad76-0ed5856589ea,scale,scale_409e0aff,efficacy,core_scale,7.0,7.0,11989.0,11.989,N,1.0,10.0,1.0,4,,2026-01-31 06:15:22.460506+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,586d16f6-be5e-43a8-8739-862118457042,scale,scale_586d16f6,efficacy,core_scale,5.0,5.0,44543.0,44.543,N,1.0,10.0,1.0,4,,2026-01-31 06:16:07.142721+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,5f93db2e-a862-4382-9c0e-58153137a67a,scale,scale_5f93db2e,efficacy,core_scale,6.0,6.0,6707.0,6.707,N,1.0,10.0,1.0,4,,2026-01-31 06:19:42.793212+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,693afd33-f3d4-4d3d-bf2d-220383f41d53,scale,scale_693afd33,efficacy,core_scale,7.0,4.0,4271.0,4.271,Y,1.0,10.0,1.0,4,,2026-01-31 06:20:29.277899+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,778ab9c4-a45c-4199-a7e2-8db73a800397,scale,scale_778ab9c4,efficacy,core_scale,7.0,7.0,7439.0,7.439,N,1.0,10.0,1.0,4,,2026-01-31 06:15:01.609651+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,8b76f724-ab48-40e8-92ce-883e5b5bb642,scale,scale_8b76f724,efficacy,core_scale,5.0,5.0,6162.0,6.162,N,1.0,10.0,1.0,4,,2026-01-31 06:16:50.710836+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,8ee73918-7964-4d0e-8ca3-aa60a74bebdf,scale,scale_8ee73918,efficacy,core_scale,6.0,5.0,10076.0,10.076,Y,1.0,10.0,1.0,4,,2026-01-31 06:20:13.054965+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,97f11d1b-b881-41a5-851a-a611a61ac06e,scale,scale_97f11d1b,efficacy,core_scale,5.0,6.0,7348.0,7.348,Y,1.0,10.0,1.0,4,,2026-01-31 06:20:24.942537+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,a0f8bba6-01b0-4834-9d01-e55fa30bb850,scale,scale_a0f8bba6,efficacy,core_scale,4.0,4.0,10506.0,10.506,N,1.0,10.0,1.0,4,,2026-01-31 06:16:44.393315+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,a64224be-2b3e-4a16-ab9e-512b9d40fb33,scale,scale_a64224be,efficacy,core_scale,6.0,6.0,5233.0,5.233,N,1.0,10.0,1.0,4,,2026-01-31 06:17:21.297806+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,a66cf223-b94a-472a-a7d8-c5d5a57f4ba8,scale,scale_a66cf223,efficacy,core_scale,4.0,4.0,8583.0,8.583,N,1.0,10.0,1.0,4,,2026-01-31 06:17:47.078628+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,ae21071b-8af5-4f2e-91fd-a2e309e049e6,scale,scale_ae21071b,growth_mindset,core_scale,4.0,4.0,4637.0,4.637,N,1.0,10.0,1.0,4,,2026-01-31 06:19:36.021305+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,b8bd0a10-8382-471e-9728-aa2b8ef9434d,text,나는 모르는 문제를 평균 00분까지는 고민해보고 넘긴다. (단위 : 분),,supplementary_numeric,6.0,6.0,21491.0,21.491,N,1.0,10.0,1.0,4,,2026-01-31 06:16:33.767470+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,c33c95a7-e6f7-4f6e-8d3a-bd2eab138a08,scale,scale_c33c95a7,efficacy,core_scale,6.0,5.0,12890.0,12.89,Y,1.0,10.0,1.0,4,,2026-01-31 06:18:18.326130+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,c952553e-f79c-401e-9d11-0b44c35e4655,text,모르는 문제를 최대 00분까지 고민해서 풀어본 적이 있다. (단위 : 분),,supplementary_numeric,20.0,20.0,9114.0,9.114,N,1.0,10.0,1.0,4,,2026-01-31 06:19:31.253927+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,e7bfe56b-2a4c-4737-a1d3-9d44ce98d011,scale,scale_e7bfe56b,efficacy,core_scale,6.0,6.0,5040.0,5.04,N,1.0,10.0,1.0,4,,2026-01-31 06:20:02.875303+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,ec6e556e-e137-4f52-9836-ea5512c2aa66,scale,scale_ec6e556e,efficacy,core_scale,6.0,6.0,4381.0,4.381,N,1.0,10.0,1.0,4,,2026-01-31 06:20:17.520301+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,ed872416-aac9-46f2-8dc0-61a8e7a8b580,scale,scale_ed872416,efficacy,core_scale,3.0,3.0,18215.0,18.215,N,1.0,10.0,1.0,4,,2026-01-31 06:14:39.588083+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,ee99a89f-1362-4bfc-8535-6946b6a6b496,scale,scale_ee99a89f,efficacy,core_scale,4.0,4.0,10734.0,10.734,N,1.0,10.0,1.0,4,,2026-01-31 06:17:15.964016+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,f2646d02-b8a0-4e05-8dcb-8c66baaa4027,scale,scale_f2646d02,efficacy,core_scale,6.0,6.0,8563.0,8.563,N,1.0,10.0,1.0,4,,2026-01-31 06:17:38.411958+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,f30ab7e5-e4f3-43f7-b4d6-205eab67d1da,scale,scale_f30ab7e5,growth_mindset,core_scale,8.0,3.0,14356.0,14.356,Y,1.0,10.0,1.0,4,,2026-01-31 06:14:54.046906+00:00
97ebe192-4760-4a97-9c0f-054bccfbda22,f441e53b-223e-446a-bd68-83c52a739bb3,scale,scale_f441e53b,efficacy,core_scale,3.0,3.0,5259.0,5.259,N,1.0,10.0,1.0,4,,2026-01-31 06:18:05.287101+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,039091ed-0d7b-4e55-9d29-4e05f1b3b9d2,scale,scale_039091ed,anxiety,core_scale,3.0,8.0,2617.0,2.617,Y,1.0,10.0,1.0,0,,2026-01-30 08:08:48.820993+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,0975ef15-3056-4dbf-a4cc-7bc50b391c9b,scale,scale_0975ef15,efficacy,core_scale,7.0,7.0,6296.0,6.296,N,1.0,10.0,1.0,0,,2026-01-30 08:08:45.979955+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,1c6546cb-979e-44d0-b257-1cbf86a17b9c,scale,scale_1c6546cb,efficacy,core_scale,3.0,3.0,2114.0,2.114,N,1.0,10.0,1.0,0,,2026-01-30 08:08:14.779951+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,22100387-9306-4eb0-aadc-2e835e040462,scale,scale_22100387,efficacy,core_scale,8.0,8.0,4021.0,4.021,N,1.0,10.0,1.0,0,,2026-01-30 08:08:56.481145+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,25079046-d422-40c6-9e41-e62d8cc6f82f,scale,scale_25079046,efficacy,core_scale,8.0,8.0,1702.0,1.702,N,1.0,10.0,1.0,0,,2026-01-30 08:07:45.539526+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,270401a4-823e-4aa7-ad8e-15354d395684,scale,scale_270401a4,efficacy,core_scale,9.0,9.0,1817.0,1.817,N,1.0,10.0,1.0,0,,2026-01-30 08:07:56.515609+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,28974e26-cb80-4db5-870a-b3dfeabf58c9,scale,scale_28974e26,efficacy,core_scale,6.0,5.0,3470.0,3.47,Y,1.0,10.0,1.0,0,,2026-01-30 08:08:12.327900+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,3b84269c-8975-40b2-a9e5-ccc99f3006e3,scale,scale_3b84269c,efficacy,core_scale,4.0,7.0,2765.0,2.765,Y,1.0,10.0,1.0,0,,2026-01-30 08:07:43.488836+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,3e0773f0-81dc-4807-b04b-74eda65090e2,scale,scale_3e0773f0,efficacy,core_scale,8.0,8.0,1799.0,1.799,N,1.0,10.0,1.0,0,,2026-01-30 08:08:34.727562+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,409e0aff-0db4-45f9-ad76-0ed5856589ea,scale,scale_409e0aff,efficacy,core_scale,8.0,8.0,1673.0,1.673,N,1.0,10.0,1.0,0,,2026-01-30 08:08:23.385552+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,586d16f6-be5e-43a8-8739-862118457042,scale,scale_586d16f6,efficacy,core_scale,6.0,6.0,3469.0,3.469,N,1.0,10.0,1.0,0,,2026-01-30 08:08:02.793796+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,5f93db2e-a862-4382-9c0e-58153137a67a,scale,scale_5f93db2e,efficacy,core_scale,8.0,8.0,1631.0,1.631,N,1.0,10.0,1.0,0,,2026-01-30 08:07:49.249681+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,693afd33-f3d4-4d3d-bf2d-220383f41d53,scale,scale_693afd33,efficacy,core_scale,3.0,8.0,2702.0,2.702,Y,1.0,10.0,1.0,0,,2026-01-30 08:07:32.511288+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,778ab9c4-a45c-4199-a7e2-8db73a800397,scale,scale_778ab9c4,efficacy,core_scale,8.0,8.0,2656.0,2.656,N,1.0,10.0,1.0,0,,2026-01-30 08:08:18.416308+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,8b76f724-ab48-40e8-92ce-883e5b5bb642,scale,scale_8b76f724,efficacy,core_scale,8.0,8.0,1470.0,1.47,N,1.0,10.0,1.0,0,,2026-01-30 08:07:47.412074+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,8ee73918-7964-4d0e-8ca3-aa60a74bebdf,scale,scale_8ee73918,efficacy,core_scale,5.0,6.0,3613.0,3.613,Y,1.0,10.0,1.0,0,,2026-01-30 08:07:40.568319+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,97f11d1b-b881-41a5-851a-a611a61ac06e,scale,scale_97f11d1b,efficacy,core_scale,3.0,8.0,1771.0,1.771,Y,1.0,10.0,1.0,0,,2026-01-30 08:07:58.730209+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,a0f8bba6-01b0-4834-9d01-e55fa30bb850,scale,scale_a0f8bba6,efficacy,core_scale,5.0,5.0,3672.0,3.672,N,1.0,10.0,1.0,0,,2026-01-30 08:08:30.116849+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,a64224be-2b3e-4a16-ab9e-512b9d40fb33,scale,scale_a64224be,efficacy,core_scale,8.0,8.0,1765.0,1.765,N,1.0,10.0,1.0,0,,2026-01-30 08:08:36.818604+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,a66cf223-b94a-472a-a7d8-c5d5a57f4ba8,scale,scale_a66cf223,efficacy,core_scale,8.0,8.0,1537.0,1.537,N,1.0,10.0,1.0,0,,2026-01-30 08:07:34.208476+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,ae21071b-8af5-4f2e-91fd-a2e309e049e6,scale,scale_ae21071b,growth_mindset,core_scale,7.0,7.0,2445.0,2.445,N,1.0,10.0,1.0,0,,2026-01-30 08:08:32.746572+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,b8bd0a10-8382-471e-9728-aa2b8ef9434d,text,나는 모르는 문제를 평균 00분까지는 고민해보고 넘긴다. (단위 : 분),,supplementary_numeric,20.0,20.0,6743.0,6.743,N,1.0,10.0,1.0,0,,2026-01-30 08:07:29.663740+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,c33c95a7-e6f7-4f6e-8d3a-bd2eab138a08,scale,scale_c33c95a7,efficacy,core_scale,3.0,8.0,2845.0,2.845,Y,1.0,10.0,1.0,0,,2026-01-30 08:08:08.760431+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,c952553e-f79c-401e-9d11-0b44c35e4655,text,모르는 문제를 최대 00분까지 고민해서 풀어본 적이 있다. (단위 : 분),,supplementary_numeric,40.0,40.0,2573.0,2.573,N,1.0,10.0,1.0,0,,2026-01-30 08:08:05.594345+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,e7bfe56b-2a4c-4737-a1d3-9d44ce98d011,scale,scale_e7bfe56b,efficacy,core_scale,8.0,8.0,2181.0,2.181,N,1.0,10.0,1.0,0,,2026-01-30 08:07:36.747957+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,ec6e556e-e137-4f52-9836-ea5512c2aa66,scale,scale_ec6e556e,efficacy,core_scale,3.0,3.0,2768.0,2.768,N,1.0,10.0,1.0,0,,2026-01-30 08:08:52.138012+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,ed872416-aac9-46f2-8dc0-61a8e7a8b580,scale,scale_ed872416,efficacy,core_scale,3.0,3.0,2578.0,2.578,N,1.0,10.0,1.0,0,,2026-01-30 08:08:21.283562+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,ee99a89f-1362-4bfc-8535-6946b6a6b496,scale,scale_ee99a89f,efficacy,core_scale,3.0,3.0,2376.0,2.376,N,1.0,10.0,1.0,0,,2026-01-30 08:08:39.541110+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,f2646d02-b8a0-4e05-8dcb-8c66baaa4027,scale,scale_f2646d02,efficacy,core_scale,8.0,8.0,1717.0,1.717,N,1.0,10.0,1.0,0,,2026-01-30 08:07:51.235454+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,f30ab7e5-e4f3-43f7-b4d6-205eab67d1da,scale,scale_f30ab7e5,growth_mindset,core_scale,3.0,8.0,2901.0,2.901,Y,1.0,10.0,1.0,0,,2026-01-30 08:07:54.344291+00:00
9d21ead1-becb-492e-b1ab-b8d37ea376c2,f441e53b-223e-446a-bd68-83c52a739bb3,scale,scale_f441e53b,efficacy,core_scale,6.0,6.0,2375.0,2.375,N,1.0,10.0,1.0,0,,2026-01-30 08:08:26.237063+00:00
9f76976e-bea4-4cc8-bcdd-f53560577464,039091ed-0d7b-4e55-9d29-4e05f1b3b9d2,scale,scale_039091ed,anxiety,core_scale,6.0,5.0,6403.0,6.403,Y,1.0,10.0,1.0,3,,2026-01-31 05:21:10.587918+00:00
9f76976e-bea4-4cc8-bcdd-f53560577464,0975ef15-3056-4dbf-a4cc-7bc50b391c9b,scale,scale_0975ef15,efficacy,core_scale,7.0,7.0,6187.0,6.187,N,1.0,10.0,1.0,3,,2026-01-31 05:21:58.387100+00:00
9f76976e-bea4-4cc8-bcdd-f53560577464,1c6546cb-979e-44d0-b257-1cbf86a17b9c,scale,scale_1c6546cb,efficacy,core_scale,8.0,8.0,8182.0,8.182,N,1.0,10.0,1.0,3,,2026-01-31 05:20:12.658652+00:00
9f76976e-bea4-4cc8-bcdd-f53560577464,22100387-9306-4eb0-aadc-2e835e040462,scale,scale_22100387,efficacy,core_scale,4.0,4.0,5731.0,5.731,N,1.0,10.0,1.0,3,,2026-01-31 05:22:28.427955+00:00
9f76976e-bea4-4cc8-bcdd-f53560577464,25079046-d422-40c6-9e41-e62d8cc6f82f,scale,scale_25079046,efficacy,core_scale,8.0,8.0,4144.0,4.144,N,1.0,10.0,1.0,3,,2026-01-31 05:21:36.601452+00:00
9f76976e-bea4-4cc8-bcdd-f53560577464,270401a4-823e-4aa7-ad8e-15354d395684,scale,scale_270401a4,efficacy,core_scale,4.0,4.0,5617.0,5.617,N,1.0,10.0,1.0,3,,2026-01-31 05:22:34.333918+00:00
9f76976e-bea4-4cc8-bcdd-f53560577464,28974e26-cb80-4db5-870a-b3dfeabf58c9,scale,scale_28974e26,efficacy,core_scale,7.0,4.0,2351.0,2.351,Y,1.0,10.0,1.0,3,,2026-01-31 05:21:04.101163+00:00
9f76976e-bea4-4cc8-bcdd-f53560577464,3b84269c-8975-40b2-a9e5-ccc99f3006e3,scale,scale_3b84269c,efficacy,core_scale,8.0,3.0,4691.0,4.691,Y,1.0,10.0,1.0,3,,2026-01-31 05:21:22.242296+00:00
